"crabID","date","startLoc","status","event","molt","endLoc","exp","chamber","crabStartDate","day","stage","lastObsDate","crabEndDate","allTreatments","treatment","temperatue","CO2","lights"
"CH07_W_8_2021_06_17",2021-06-22,"CH07_W6_93_1","removed",0,TRUE,"CH07_W6_93_1","W","CH07",2021-06-17,5,1,2021-06-22,2021-06-22,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH07_W6_93_2","W","CH07",2021-06-17,0,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-18,"CH07_W6_93_2","transfered",NA,FALSE,"CH07_W6_93_2","W","CH07",2021-06-17,1,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-21,"CH07_W6_93_2","transfered",NA,FALSE,"CH07_W6_93_2","W","CH07",2021-06-17,4,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-22,"CH07_W6_93_2","transfered",NA,FALSE,"CH07_W6_93_2","W","CH07",2021-06-17,5,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-23,"CH07_W6_93_2","transfered",NA,FALSE,"CH07_W6_93_2","W","CH07",2021-06-17,6,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-24,"CH07_W6_93_2","transfered",NA,FALSE,"CH07_W6_93_2","W","CH07",2021-06-17,7,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-25,"CH07_W6_93_2","transfered",NA,FALSE,"CH07_W6_93_2","W","CH07",2021-06-17,8,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-28,"CH07_W6_93_2","transfered",NA,FALSE,"CH07_W6_93_2","W","CH07",2021-06-17,11,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH07_W_9_2021_06_17",2021-06-30,"CH07_W6_93_2","removed",0,TRUE,"CH07_W6_93_2","W","CH07",2021-06-17,13,1,2021-06-30,2021-06-30,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
